num_lote|est_lote|nro_tpo|num_orden|tip_os|est_os|co_acceje|observaciones|Id_Serial_TP|
201709003305|EL005|311071|5306582|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306582|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306582|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306583|TO852|EO011|AV068| |11223D034F|
201709003305|EL005|311071|5306583|TO852|EO011|AV094|#DIA 300917#TE212 #TR116723 #ND210092 KVA 15 2F MACRO ALTA CTO TIERRA BLANCA #A58|11223D034F|
201709003305|EL005|311071|5306583|TO852|EO011|AV450| |11223D034F|
201709003305|EL005|311071|5306583|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306583|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306583|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306584|TO852|EO011|AV068| |11223D034F|
201709003305|EL005|311071|5306584|TO852|EO011|AV094|#DIA 300917#TE212 #TR1017721 #ND210101 KVA 25 2F MACRO 36275404 "20571 CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306584|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306584|TO852|EO011|AV450|#DIA 300917#TE212 #TR1017721 #ND210101 KVA 25 2F MACRO 36275404 "20571 CTO TIERRA BLANCA #A103|11223D034F|
201709003305|EL005|311071|5306584|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306584|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306585|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306585|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306585|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306585|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306586|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306586|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306586|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306586|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306587|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306587|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306587|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306587|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306588|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306588|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306588|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306588|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306589|TO852|EO011|AV094|#DIA 300917#TE212 #TR1017721 #ND210101 KVA 25 2F MACRO 36275404 "20571 CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306589|TO852|EO011|AV449|#DIA 300917#TE212 #TR1017721 #ND210101 KVA 25 2F MACRO 36275404 "20571 CTO TIERRA BLANCA LAMPARA DE AP EN CORTO|11223D034F|
201709003305|EL005|311071|5306589|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306589|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306590|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306590|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306590|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306590|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306591|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306591|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306591|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306591|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306592|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306592|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306592|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306592|TO852|EO011|AV450|#DIA 300917#TE212 #TR1017721 #ND210101 KVA 25 2F MACRO 36275404 "20571 CTO TIERRA BLANCA#A37|11223D034F|
201709003305|EL005|311071|5306592|TO852|EO011|AV068| |11223D034F|
201709003305|EL005|311071|5306592|TO852|EO011|AV094|#DIA 300917#TE212 #TR1017721 #ND210101 KVA 25 2F MACRO 36275404 "20571 CTO TIERRA BLANCA #A100|11223D034F|
201709003305|EL005|311071|5306593|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306593|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306593|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306593|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306594|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306594|TO852|EO011|AV094|#DIA 300917#TE212 #TR119098 #ND214905 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306594|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306594|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306595|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306595|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306595|TO852|EO011|AV094|#DIA 300917#TE212 #TR1017721 #ND210101 KVA 25 2F MACRO 36275404 "20571 CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306595|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306596|TO852|EO011|AV068| |11223D034F|
201709003305|EL005|311071|5306596|TO852|EO011|AV094|#DIA 300917#TE212 #TR1017721 #ND210101 KVA 25 2F MACRO 36275404 "20571 CTO TIERRA BLANCA#A100|11223D034F|
201709003305|EL005|311071|5306596|TO852|EO011|AV450|#DIA 300917#TE212 #TR1017721 #ND210101 KVA 25 2F MACRO 36275404 "20571 CTO TIERRA BLANCA#A103|11223D034F|
201709003305|EL005|311071|5306596|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306596|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306596|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306597|TO852|EO011|AV094|#DIA 300917#TE212 #TR1004735 #ND210113 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306597|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306597|TO852|EO011|AV682| |11223D034F|
201709003305|EL005|311071|5306597|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306598|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306598|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306598|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306598|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306599|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306599|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306599|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306599|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306600|TO852|EO011|AV068| |11223D034F|
201709003305|EL005|311071|5306600|TO852|EO011|AV094|#DIA 300917#TE212 #TR1004735 #ND210113 KVA 25 2F   CTO TIERRA BLANCA #A25 PUERTA CON CANDADO Y PERROS BRAVOS|11223D034F|
201709003305|EL005|311071|5306600|TO852|EO011|AV450| |11223D034F|
201709003305|EL005|311071|5306600|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306600|TO852|EO011|AV682| |11223D034F|
201709003305|EL005|311071|5306600|TO852|EO011|AV703| |11223D034F|
201709003305|EL005|311071|5306601|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306601|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306601|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306601|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306602|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306602|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306602|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306602|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306603|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306603|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306603|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306603|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306604|TO852|EO011|AV068|#DIA 300917#TE212 #TR1004735 #ND210113 KVA 25 2F   CTO TIERRA BLANCA #A63 CAJA SIN TAPA|11223D034F|
201709003305|EL005|311071|5306604|TO852|EO011|AV094|#DIA 300917#TE212 #TR1004735 #ND210113 KVA 25 2F   CTO TIERRA BLANCA #A103 MD ALTO|11223D034F|
201709003305|EL005|311071|5306604|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306604|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306604|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306604|TO852|EO011|AV450|#DIA 300917#TE212 #TR1004735 #ND210113 KVA 25 2F   CTO TIERRA BLANCA #A25 PUERTA CON CANDADO|11223D034F|
201709003305|EL005|311071|5306605|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306605|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306605|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306605|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306606|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306606|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306606|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306606|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306607|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306607|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306607|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306607|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306609|TO852|EO011|AV068| |11223D034F|
201709003305|EL005|311071|5306609|TO852|EO011|AV094|#DIA 300917#TE212 #TR1004735 #ND210113 KVA 25 2F   CTO TIERRA BLANCA #A110 RAMAS EN LA RED|11223D034F|
201709003305|EL005|311071|5306609|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306609|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306609|TO852|EO011|AV682| |11223D034F|
201709003305|EL005|311071|5306609|TO852|EO011|AV450| |11223D034F|
201709003305|EL005|311071|5306610|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306610|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306610|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306610|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306612|TO852|EO011|AV094|#DIA 300917#TE212 #TR119098 #ND214905 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306612|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306612|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306612|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306613|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306613|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306613|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306613|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306614|TO852|EO011|AV094|#DIA 300917#TE212 #TR1004735 #ND210113 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306614|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306614|TO852|EO011|AV682| |11223D034F|
201709003305|EL005|311071|5306614|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306615|TO852|EO011|AV094|#DIA 300917#TE212 #TR116723 #ND210092 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306615|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306615|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306615|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306616|TO852|EO011|AV094|#DIA 300917#TE212 #TR119098 #ND214905 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306616|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306616|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306616|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306617|TO852|EO011|AV094|#DIA 300917#TE212 #TR1017721 #ND210101 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306617|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306617|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306617|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306618|TO852|EO011|AV068| |11223D034F|
201709003305|EL005|311071|5306618|TO852|EO011|AV094|#DIA 300917#TE212 #TR1017721 #ND210101 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306618|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306618|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306618|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306618|TO852|EO011|AV450|#DIA 300917#TE212 #TR1017721 #ND210101 KVA 25 2F   CTO TIERRA BLANCA #A50 PUERTA CON CANDADO|11223D034F|
201709003305|EL005|311071|5306619|TO852|EO011|AV068| |11223D034F|
201709003305|EL005|311071|5306619|TO852|EO011|AV094|#DIA 300917#TE212 #TR1004735 #ND210113 KVA 25 2F   CTO TIERRA BLANCA #A58|11223D034F|
201709003305|EL005|311071|5306619|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306619|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306619|TO852|EO011|AV682| |11223D034F|
201709003305|EL005|311071|5306619|TO852|EO011|AV450| |11223D034F|
201709003305|EL005|311071|5306620|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306620|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306620|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306620|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306621|TO852|EO011|AV094|#DIA 300917#TE212 #TR116723 #ND210092 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306621|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306621|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306621|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306622|TO852|EO011|AV068| |11223D034F|
201709003305|EL005|311071|5306622|TO852|EO011|AV094|#DIA 300917#TE212 #TR1017721 #ND210101 KVA 25 2F   CTO TIERRA BLANCA #A25 CON CANDADO TRABAJAN EN EL CAMPO|11223D034F|
201709003305|EL005|311071|5306622|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306622|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306622|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306622|TO852|EO011|AV450| |11223D034F|
201709003305|EL005|311071|5306624|TO852|EO011|AV068| |11223D034F|
201709003305|EL005|311071|5306624|TO852|EO011|AV094|#DIA 300917#TE212 #TR119098 #ND214905 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306624|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306624|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306624|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306624|TO852|EO011|AV450|#DIA 300917#TE212 #TR119098 #ND214905 KVA 25 2F   CTO TIERRA BLANCA #A25 CON CANDADO|11223D034F|
201709003305|EL005|311071|5306625|TO852|EO011|AV094|#DIA 300917#TE212 #TR119098 #ND210092 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306625|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306625|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306625|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306626|TO852|EO011|AV094|#DIA 300917#TE212 #TR1017721 #ND210101 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306626|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306626|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306626|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306628|TO852|EO011|AV068| |11223D034F|
201709003305|EL005|311071|5306628|TO852|EO011|AV094|#DIA 300917#TE212 #TR116723 #ND210092 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306628|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306628|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306628|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306628|TO852|EO011|AV450|#DIA 300917#TE212 #TR116723 #ND210092 KVA 25 2F   CTO TIERRA BLANCA "A61 ACOMETIDA EN MAL ESTADO|11223D034F|
201709003305|EL005|311071|5306629|TO852|EO011|AV094|#DIA 300917#TE212 #TR1004735 #ND210113 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306629|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306629|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306629|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306630|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306630|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306630|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306630|TO852|EO011|AV449|#DIA 300917#TE212 #TR1017721 #ND210101 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306631|TO852|EO011|AV094|#DIA 300917#TE212 #TR1004735 #ND210113 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306631|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306631|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306631|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306633|TO852|EO011|AV068| |11223D034F|
201709003305|EL005|311071|5306633|TO852|EO011|AV094|#DIA 300917#TE212 #TR119098 #ND214905 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306633|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306633|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306633|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306633|TO852|EO011|AV450|#DIA 300917#TE212 #TR119098 #ND214905 KVA 25 2F   CTO TIERRA BLANCA #A63 CAJA SIN TAPA|11223D034F|
201709003305|EL005|311071|5306634|TO852|EO011|AV094|#DIA 300917#TE212 #TR116723 #ND210092 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306634|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306634|TO852|EO011|AV682| |11223D034F|
201709003305|EL005|311071|5306634|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306635|TO852|EO011|AV094|#DIA 300917#TE212 #TR116723 #ND210092 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306635|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306635|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306635|TO852|EO011|AV449|#DIA 300917#TE212 #TR116723 #ND210092 KVA 25 2F   CTO TIERRA BLANCA  PREDIO DESHABITADO|11223D034F|
201709003305|EL005|311071|5306636|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306636|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306636|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306636|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306637|TO852|EO011|AV068| |11223D034F|
201709003305|EL005|311071|5306637|TO852|EO011|AV094|#DIA 300917#TE212 #TR1004735 #ND210113 KVA 25 2F   CTO TIERRA BLANCA #A25 CON CANDADO|11223D034F|
201709003305|EL005|311071|5306637|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306637|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306637|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306637|TO852|EO011|AV450| |11223D034F|
201709003305|EL005|311071|5306638|TO852|EO011|AV068|#DIA 300917#TE212 #TR119098 #ND214905 KVA 25 2F   CTO TIERRA BLANCA #A37|11223D034F|
201709003305|EL005|311071|5306638|TO852|EO011|AV094|#DIA 300917#TE212 #TR119098 #ND214905 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306638|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306638|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306638|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306638|TO852|EO011|AV450|#DIA 300917#TE212 #TR119098 #ND214905 KVA 25 2F   CTO TIERRA BLANCA #A58|11223D034F|
201709003305|EL005|311071|5306639|TO852|EO011|AV068| |11223D034F|
201709003305|EL005|311071|5306639|TO852|EO011|AV094|#DIA 300917#TE212 #TR1017721 #ND210101 KVA 25 2F   CTO TIERRA BLANCA #A110 DIFICIL ACCESO AL MD EN EL POSTE MUCHO MONTE|11223D034F|
201709003305|EL005|311071|5306639|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306639|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306639|TO852|EO011|AV682| |11223D034F|
201709003305|EL005|311071|5306639|TO852|EO011|AV450| |11223D034F|
201709003305|EL005|311071|5306641|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306641|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306641|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306641|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306642|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306642|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306642|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306642|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306643|TO852|EO011|AV094|#DIA 300917#TE212 #TR1004735 #ND210113 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306643|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306643|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306643|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306644|TO852|EO011|AV094| |11223D034F|
201709003305|EL005|311071|5306644|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306644|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306644|TO852|EO011|AV449| |11223D034F|
201709003305|EL005|311071|5306647|TO852|EO011|AV068| |11223D034F|
201709003305|EL005|311071|5306647|TO852|EO011|AV094|#DIA 300917#TE212 #TR1004735 #ND210113 KVA 25 2F   CTO TIERRA BLANCA #A110 RAMAS EN LA RED|11223D034F|
201709003305|EL005|311071|5306647|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306647|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306647|TO852|EO011|AV682| |11223D034F|
201709003305|EL005|311071|5306647|TO852|EO011|AV450| |11223D034F|
201709003305|EL005|311071|5306648|TO852|EO011|AV068|#DIA 300917#TE212 #TR116723 #ND210092 KVA 25 2F   CTO TIERRA BLANCA#A100 ACOMETIDA ESCONDIDA|11223D034F|
201709003305|EL005|311071|5306648|TO852|EO011|AV094|#DIA 300917#TE212 #TR116723 #ND210092 KVA 25 2F   CTO TIERRA BLANCA|11223D034F|
201709003305|EL005|311071|5306648|TO852|EO011|AV704| |11223D034F|
201709003305|EL005|311071|5306648|TO852|EO011|AV455| |11223D034F|
201709003305|EL005|311071|5306648|TO852|EO011|AV597| |11223D034F|
201709003305|EL005|311071|5306648|TO852|EO011|AV450|#DIA 300917#TE212 #TR116723 #ND210092 KVA 25 2F   CTO TIERRA BLANCA#A25 CON CANDADO|11223D034F|
201709003308|EL005|1028504|5282523|TO892|EO011|AV074| |31028504|
201709003308|EL005|1028504|5282523|TO892|EO011|AV097| |31028504|
201709003308|EL005|1028504|5282523|TO892|EO011|AV709| |31028504|
201709003308|EL005|1028504|5282523|TO892|EO011|AV609|MED4717174 LEC01304 PREDIO SOLO DESAVITADO|31028504|
201709003308|EL005|1028504|5282523|TO892|EO011|AV708|#DIA300917 #TE204 #TR1019988 #ND224227 CTO LA MARINA MACRO 5026715 LEC 1299|31028504|
201709003308|EL005|1028504|5282523|TO892|EO011|AV292| |31028504|
201709003311|EL005|311084|11627421|TO503|EO011|AV071|MEDIDOR 901092866 LEC4494|11223D03BC|
201709003311|EL005|311084|11627421|TO503|EO011|AV074| |11223D03BC|
201709003311|EL005|311084|11627421|TO503|EO011|AV094|FORMATO EPSA #DIA300917 HORA10:00AM #TEC248 ATT PREDIO SOLO #TR115161 #ND201394 KVA25|11223D03BC|
201709003311|EL005|311084|11627421|TO503|EO011|AV112|SE MANTIENE SUSPENDIDO|11223D03BC|
201709003311|EL005|311084|11627421|TO503|EO011|AV310| |11223D03BC|
201709003311|EL005|311084|11627421|TO503|EO011|AV311| |11223D03BC|
201709003311|EL005|311084|11627447|TO503|EO011|AV071|MEDIDOR 6677193463 LEC3184|11223D03BC|
201709003311|EL005|311084|11627447|TO503|EO011|AV074| |11223D03BC|
201709003311|EL005|311084|11627447|TO503|EO011|AV094|FORMATO EPSA #DIA300917 HORA1:00PM #TEC248 ATT PREDIO SOLO #TR0 #ND212685 KVA25|11223D03BC|
201709003311|EL005|311084|11627447|TO503|EO011|AV112|SE MANTIENE SUSPENDIDO|11223D03BC|
201709003311|EL005|311084|11627447|TO503|EO011|AV310| |11223D03BC|
201709003311|EL005|311084|11627447|TO503|EO011|AV311| |11223D03BC|
201709003311|EL005|311084|11627456|TO503|EO011|AV071|MEDIDOR 901076866 LEC2821|11223D03BC|
201709003311|EL005|311084|11627456|TO503|EO011|AV311| |11223D03BC|
201709003311|EL005|311084|11627456|TO503|EO011|AV310| |11223D03BC|
201709003311|EL005|311084|11627456|TO503|EO011|AV112|SE MANTIENE SUSPENDIDO|11223D03BC|
201709003311|EL005|311084|11627456|TO503|EO011|AV094|FORMATO EPSA #DIA300917 HORA11:30AM #TEC248 ATT PREDIO SOLO #TR0 #ND201403 KVA15|11223D03BC|
201709003311|EL005|311084|11627456|TO503|EO011|AV074| |11223D03BC|
201709003311|EL005|311084|11634079|TO502|EO011|AV068| |11223D03BC|
201709003311|EL005|311084|11634079|TO502|EO011|AV325|SE RECONECTA DE BORNERA SI559759:60|11223D03BC|
201709003311|EL005|311084|11634079|TO502|EO011|AV310| |11223D03BC|
